"Time_Iter","Outer_Iter","Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,   "Cauchy[CL]"   ,   "Cauchy[CD]"   
          0,           0,         356,      0.6429990015,       -7.68712424,      -4.116404425,       -4.70663895,      -2.206939037,   0.0004977235817,       1.230765687,                 0,                 0,                 0,     0.01622752144,     -0.2132300567,        1.21215402,                 0,       2472.789581,   1.817597487e-05,    0.003158071751
          0,           0,         357,      0.6428175324,       -7.69821874,      -4.127353781,      -4.717806201,      -2.218027687,   0.0004973149713,       1.230769598,                 0,                 0,                 0,     0.01622773269,     -0.2132311382,         1.2121578,                 0,        2474.82917,   1.774593135e-05,    0.003108376443
          0,           0,         358,       0.642629376,      -7.709290545,      -4.138272726,      -4.728993863,       -2.22909625,   0.0004969163123,       1.230773408,                 0,                 0,                 0,     0.01622793778,     -0.2132321924,       1.212161483,                 0,       2476.822309,   1.732182401e-05,      0.0030599468
          0,           0,         359,      0.6424454416,      -7.720338004,      -4.149159236,      -4.740201821,      -2.240143335,    0.000496527214,       1.230777119,                 0,                 0,                 0,     0.01622813662,       -0.21323322,        1.21216507,                 0,       2478.770718,   1.690357761e-05,    0.003012662988
          0,           0,         360,      0.6422627285,      -7.731359793,      -4.160011562,       -4.75142989,       -2.25116775,    0.000496147309,       1.230780733,                 0,                 0,                 0,     0.01622832916,     -0.2132342217,       1.212168563,                 0,       2480.676023,   1.649114384e-05,    0.002966409967
          0,           0,         361,       0.642084125,      -7.742354475,      -4.170828197,      -4.762677982,      -2.262168162,   0.0004957762521,       1.230784252,                 0,                 0,                 0,     0.01622851533,     -0.2132351982,       1.212171965,                 0,       2482.539749,   1.608449929e-05,     0.00292107746
          0,           0,         362,       0.641903506,      -7.753321117,      -4.181607898,      -4.773945778,      -2.273143811,   0.0004954137192,       1.230787678,                 0,                 0,                 0,     0.01622869509,     -0.2132361501,       1.212175275,                 0,       2484.363332,   1.568364278e-05,    0.002876560258
          0,           0,         363,      0.6417229122,      -7.764258705,      -4.192349677,      -4.785233018,      -2.284093812,   0.0004950594072,       1.230791012,                 0,                 0,                 0,     0.01622886841,      -0.213237078,       1.212178497,                 0,       2486.148116,   1.528859257e-05,    0.002832758981
          0,           0,         364,      0.6415430517,      -7.775166907,      -4.203052789,      -4.796539301,      -2.295017886,   0.0004947130322,       1.230794257,                 0,                 0,                 0,     0.01622903525,     -0.2132379825,       1.212181632,                 0,       2487.895358,   1.489938333e-05,     0.00278958086
          0,           0,         365,      0.6413650138,      -7.786045037,      -4.213716736,      -4.807864273,      -2.305915401,   0.0004943743302,       1.230797413,                 0,                 0,                 0,     0.01622919561,     -0.2132388641,       1.212184682,                 0,        2489.60623,   1.451606317e-05,    0.002746940206
          0,           0,         366,      0.6411870799,      -7.796892916,       -4.22434126,       -4.81920747,      -2.316786098,   0.0004940430543,       1.230800482,                 0,                 0,                 0,     0.01622934946,     -0.2132397233,       1.212187647,                 0,       2491.281825,   1.413869126e-05,    0.002704758419
          0,           0,         367,      0.6410091999,      -7.807710414,      -4.234926337,      -4.830568379,      -2.327630049,   0.0004937189749,       1.230803466,                 0,                 0,                 0,     0.01622949683,     -0.2132405607,       1.212190529,                 0,       2492.923159,   1.376733566e-05,    0.002662963736
          0,           0,         368,      0.6408335723,      -7.818497494,      -4.245472197,      -4.841946368,      -2.338447093,   0.0004934018786,       1.230806367,                 0,                 0,                 0,     0.01622963772,     -0.2132413767,       1.212193331,                 0,       2494.531173,   1.340207125e-05,     0.00262149119
          0,           0,         369,      0.6406633258,      -7.829254567,      -4.255979212,      -4.853340824,      -2.349237676,   0.0004930915673,       1.230809186,                 0,                 0,                 0,     0.01622977216,     -0.2132421717,       1.212196053,                 0,       2496.106742,   1.304297741e-05,    0.002580282798
          0,           0,         370,      0.6404847613,      -7.839982133,       -4.26644802,      -4.864750993,      -2.360002214,   0.0004927878571,       1.230811924,                 0,                 0,                 0,      0.0162299002,     -0.2132429463,       1.212198697,                 0,       2497.650674,   1.269013563e-05,    0.002539287858
          0,           0,         371,      0.6403092448,      -7.850680289,      -4.276879421,      -4.876176104,      -2.370740788,   0.0004924905781,       1.230814583,                 0,                 0,                 0,     0.01623002188,     -0.2132437008,       1.212201264,                 0,       2499.163715,   1.234362745e-05,    0.002498462935
          0,           0,         372,      0.6401350696,      -7.861349845,      -4.287274368,      -4.887615366,      -2.381454004,   0.0004921995724,       1.230817164,                 0,                 0,                 0,     0.01623013726,     -0.2132444356,       1.212203755,                 0,       2500.646553,   1.200353263e-05,    0.002457771532
          0,           0,         373,      0.6399623255,       -7.87199208,      -4.297633997,      -4.899067798,      -2.392143222,   0.0004919146938,       1.230819669,                 0,                 0,                 0,     0.01623024642,     -0.2132451512,       1.212206173,                 0,       2502.099825,    1.16699277e-05,    0.002417183653
          0,           0,         374,      0.6397905525,       -7.88260702,      -4.307959619,      -4.910532399,      -2.402808251,    0.000491635807,         1.2308221,                 0,                 0,                 0,     0.01623034944,     -0.2132458479,       1.212208518,                 0,       2503.524117,   1.134288475e-05,    0.002376675394
